Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/romain-gardrat-17989.html,Romain GARDRAT,3ème ligne,21,31/12/2003,,95,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Union Bordeaux-Bègles,Afrique du sud,,https://www.allrugby.com/joueurs/tiaan-jacobs-14107.html,Tiaan JACOBS,3ème ligne,21,16/08/2004,,107,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/enzo-gourg-18408.html,Enzo GOURG,Mêlée,19,/01/2006,,76,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/sacha-laussucq-21354.html,Sacha LAUSSUCQ,Mêlée,18,/05/2007,,71,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/joseph-laharrague-18067.html,Joseph LAHARRAGUE,Ouverture,19,/06/2006,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/manoa-vaillier-21363.html,Manoa VAILLIER,Ouverture,18,/07/2007,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/edwin-lee-21364.html,Edwin LEE,Centre,17,/10/2007,,87,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/felix-duguay-18413.html,Félix DUGUAY,Centre,20,/03/2005,,75,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/gabriel-bohn-18412.html,Gabriel BOHN,Centre,18,/10/2006,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,Géorgie,,https://www.allrugby.com/joueurs/giorgi-khaindrava-17772.html,Giorgi KHAINDRAVA,Centre,20,/02/2005,,90,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
Union Bordeaux-Bègles,Espagne,,https://www.allrugby.com/joueurs/mateo-aragon-13733.html,Mateo ARAGÓN,Centre,19,/05/2006,,82,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/corentin-gourg-18415.html,Corentin GOURG,Ailier,20,/02/2005,,73,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/ielenimo-holisi-21365.html,Ielenimo HOLISI,Ailier,,-,,96,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/johan-janiec-18416.html,Johan JANIEC,Ailier,18,/10/2006,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/mathis-deram-18414.html,Mathis DERAM,Ailier,20,/01/2005,,84,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/mathys-darmayan-21366.html,Mathys DARMAYAN,Ailier,18,/01/2007,,78,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,Eswatini,,https://www.allrugby.com/joueurs/naylan-albertus-21367.html,Naylan ALBERTUS,Ailier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Union Bordeaux-Bègles,France,,https://www.allrugby.com/joueurs/thomas-baronnet-18237.html,Thomas BARONNET,Arrière,19,/03/2006,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/antoine-tichit-1061.html,Antoine TICHIT,Pilier,36,13/06/1989,,118,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/aurelien-azar-4379.html,Aurélien AZAR,Pilier,31,10/06/1994,,126,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Géorgie,,https://www.allrugby.com/joueurs/levan-chilachava-1300.html,Levan CHILACHAVA,Pilier,34,17/08/1991,,133,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/lois-guerois-galisson-13782.html,Loîs GUÉROIS-GALISSON,Pilier,23,22/12/2001,,122,JIFF Formé(8),PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/nicolas-corato-5181.html,Nicolas CORATO,Pilier,27,07/10/1997,,123,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/quentin-walcker-4339.html,Quentin WALCKER,Pilier,29,21/02/1996,,109,JIFF,PRO,2029,,TABLE PROS
Castres Olympique,Angleterre,,https://www.allrugby.com/joueurs/will-collier-2650.html,Will COLLIER,Pilier,34,05/05/1991,,120,NON JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/loris-zarantonello-7669.html,Loris ZARANTONELLO,Talonneur,24,17/11/2000,,102,JIFF(8),PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/pierre-colonna-9065.html,Pierre COLONNA,Talonneur,24,14/06/2001,,113,JIFF Formé(8),PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/teddy-durand-6216.html,Teddy DURAND,Talonneur,25,14/10/1999,,104,JIFF,PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/florent-vanverberghe-6992.html,Florent VANVERBERGHE,2ème ligne,25,22/07/2000,,120,JIFF Formé(8),PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gauthier-maravat-6978.html,Gauthier MARAVAT,2ème ligne,25,11/06/2000,,112,JIFF,PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/guillaume-ducat-3607.html,Guillaume DUCAT,2ème ligne,29,20/05/1996,,115,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/leone-nakarawa-2634.html,Leone NAKARAWA,2ème ligne,37,04/02/1988,,127,NON JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/paul-jedrasiak-1094.html,Paul JEDRASIAK,2ème ligne,32,06/02/1993,,121,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/romain-macurdy-8650.html,Romain MACURDY,2ème ligne,24,21/09/2001,,109,JIFF(8),PRO,2026,,TABLE PROS
Castres Olympique,Australie,,https://www.allrugby.com/joueurs/thomas-staniforth-6723.html,Tom STANIFORTH,2ème ligne,31,13/08/1994,,124,NON JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/abraham-papali-i-10414.html,Abraham PAPALI'I,3ème ligne,32,20/06/1993,,128,NON JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/baptiste-cope-11125.html,Baptiste COPE,3ème ligne,23,09/02/2002,,102,JIFF Formé(8),PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/baptiste-delaporte-5540.html,Baptiste DELAPORTE,3ème ligne,28,27/03/1997,,112,JIFF Formé(8),PRO,2027,,TABLE PROS
Castres Olympique,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/feibyan-cornell-tukino-10742.html,Feibyan TUKINO,3ème ligne,24,16/06/2001,,114,JIFF Formé(8),PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/mathieu-babillot-1353.html,Mathieu BABILLOT,3ème ligne,32,09/09/1993,,111,JIFF Formé(8),PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/simon-meka-11123.html,Simon MEKA,3ème ligne,25,14/03/2000,,110,JIFF,PRO,2028,,TABLE PROS
Castres Olympique,Canada,,https://www.allrugby.com/joueurs/tyler-ardron-2763.html,Tyler ARDRON,3ème ligne,34,16/06/1991,,112,NON JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/veresa-tuqovu-8000.html,Veresa Tuqovu RAMOTOTABUA,3ème ligne,25,12/06/2000,,107,JIFF,PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/colin-dupuy-17322.html,Colin DUPUY,Mêlée,19,25/06/2006,,67,JIFF,ESPOIR,,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gauthier-doubrere-3460.html,Gauthier DOUBRÈRE,Mêlée,29,24/12/1995,,82,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/jeremy-fernandez-5558.html,Jérémy FERNANDEZ,Mêlée,28,15/05/1997,,90,JIFF Formé(8),PRO,2028,,TABLE PROS
Castres Olympique,Uruguay,,https://www.allrugby.com/joueurs/santiago-arata-7245.html,Santiago ARATA,Mêlée,29,02/09/1996,,75,NON JIFF,PRO,2029,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/louis-le-brun-9719.html,Louis LE BRUN,Ouverture,23,28/02/2002,,100,JIFF Formé(8),PRO,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/pierre-popelin-4497.html,Pierre POPELIN,Ouverture,30,23/06/1995,,87,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/adrea-cocagi-1938.html,Adrea COCAGI,Centre,31,01/03/1994,,109,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/adrien-seguret-5290.html,Adrien SÉGURET,Centre,27,22/07/1998,,95,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/jack-goodhue-6033.html,Jack GOODHUE,Centre,30,13/06/1995,,102,NON JIFF,PRO,2027,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/vilimoni-botitu-9866.html,Vilimoni BOTITU,Centre,27,15/06/1998,,98,NON JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/adam-vargas-10491.html,Adam VARGAS,Ailier,25,11/08/2000,,80,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,Cameroun,,https://www.allrugby.com/joueurs/christian-ambadiang-11122.html,Christian AMBADIANG,Ailier,26,13/01/1999,,107,NON JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/geoffrey-palis-1351.html,Geoffrey PALIS,Ailier,34,08/07/1991,,96,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/nathanael-hulleu-8266.html,Nathanaël HULLEU,Ailier,25,16/05/2000,,87,JIFF,PRO,2026,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/remy-baget-6055.html,Rémy BAGET,Ailier,28,27/07/1997,,89,JIFF,PRO,2027,,TABLE PROS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/vuate-karawalevu-15858.html,Vuate KARAWALEVU,Ailier,24,15/03/2001,,104,NON JIFF,PRO,2027,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/theo-chabouni-13646.html,Théo CHABOUNI,Arrière,21,22/12/2003,,85,JIFF,ESPOIR,2028,,TABLE PROS
Castres Olympique,France,,https://www.allrugby.com/joueurs/elyan-duthil-21463.html,Elyan DUTHIL,Pilier,18,/01/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gabin-issaly-21205.html,Gabin ISSALY,Pilier,17,/11/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gabin-waterlot-18845.html,Gabin WATERLOT,Pilier,19,/07/2006,,112,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Géorgie,,https://www.allrugby.com/joueurs/giorgi-turashvili-21180.html,Giorgi TURASHVILI,Pilier,19,/08/2006,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/kingbenjamin-swerling-finaipepe-21211.html,Kingbenjamin SWERLING-FINAIPEPE,Pilier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Géorgie,,https://www.allrugby.com/joueurs/mate-gurtskaia-18231.html,Mate GURTSKAIA,Pilier,19,/12/2005,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/noah-cuynet-17029.html,Noah CUYNET,Pilier,20,/04/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/enzo-saint-cyr-aguilar-21430.html,Enzo SAINT-CYR AGUILAR,Talonneur,18,/07/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/lukas-mitu-17300.html,Lukas MITU,Talonneur,21,26/03/2004,,107,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Russie,,https://www.allrugby.com/joueurs/alexey-konnov-13461.html,Alexey KONNOV,2ème ligne,22,10/09/2003,,114,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/nolhan-cassez-18236.html,Nolhan CASSEZ,2ème ligne,19,/01/2006,,91,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Fidji,,https://www.allrugby.com/joueurs/atunaisa-sokobale-18206.html,Atunaisa SOKOBALE,3ème ligne,20,/05/2005,,110,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/enzo-loubet-18843.html,Enzo LOUBET,3ème ligne,20,/07/2005,,94,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/kerian-el-bahraoui-missonnier-21208.html,Kérian EL BAHRAOUI-MISSONNIER,3ème ligne,,-,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/kevin-diaz-18847.html,Kévin DIAZ,3ème ligne,20,/01/2005,,96,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/marius-audemar-ghion-21207.html,Marius AUDEMAR-GHION,3ème ligne,17,/02/2008,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/nael-salhi-21210.html,Naël SALHI,3ème ligne,,-,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,Belgique,,https://www.allrugby.com/joueurs/remi-loop-15737.html,Rémi LOOP,3ème ligne,20,/06/2005,,105,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/robin-boyer-18250.html,Robin BOYER,3ème ligne,20,/03/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/timeo-gillouin-lemaire-21209.html,Timéo GILLOUIN-LEMAIRE,Mêlée,17,/06/2008,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gabin-galy-18841.html,Gabin GALY,Ouverture,19,/09/2006,,82,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/louis-bothorel-18235.html,Louis BOTHOREL,Ouverture,19,/02/2006,,81,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/louka-guilhot-15387.html,Louka GUILHOT,Ouverture,19,/01/2006,,80,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/alfred-mouandjo-18543.html,Alfred MOUANDJO,Centre,19,/04/2006,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/clement-barthes-17051.html,Clément BARTHÈS,Centre,20,/03/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/pierre-ourtaud-cren-18252.html,Pierre OURTAUD-CREN,Centre,19,/09/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/alban-collin-18839.html,Alban COLLIN,Ailier,20,/06/2005,,71,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/gautier-sarraute-21206.html,Gautier SARRAUTE,Ailier,18,/05/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/melvin-corpel-21000.html,Melvin CORPEL,Ailier,21,20/06/2004,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/nolan-promeneur-20843.html,Nolan PROMENEUR,Ailier,20,/02/2005,,78,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Castres Olympique,France,,https://www.allrugby.com/joueurs/mathys-falguera-18846.html,Mathys FALGUÉRA,Arrière,21,30/01/2004,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,Moldavie,,https://www.allrugby.com/joueurs/cristian-ojovan-5550.html,Cristian OJOVAN,Pilier,28,04/01/1997,,120,JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/etienne-falgoux-1969.html,Etienne FALGOUX,Pilier,32,19/01/1993,,112,JIFF Formé(8),PRO,2026,,TABLE PROS
ASM Clermont Auvergne,Géorgie,,https://www.allrugby.com/joueurs/giorgi-akhaladze-7305.html,Giorgi AKHALADZE,Pilier,26,13/04/1999,,128,JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,Géorgie,,https://www.allrugby.com/joueurs/giorgi-dzmanashvili-14124.html,Giorgi DZMANASHVILI,Pilier,23,16/06/2002,,122,JIFF Formé(8),PRO,2028,,TABLE PROS
ASM Clermont Auvergne,Australie,,https://www.allrugby.com/joueurs/michael-alaalatoa-6700.html,Michael ALAALATOA,Pilier,34,28/08/1991,,130,NON JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/regis-montagne-8869.html,Régis MONTAGNE,Pilier,24,30/09/2000,,133,JIFF,PRO,2027,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/sacha-lotrian-7681.html,Sacha LOTRIAN,Pilier,25,13/08/2000,,106,JIFF,PRO,2027,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/barnabe-massa-14198.html,Barnabé MASSA,Talonneur,21,13/05/2004,,103,JIFF,ESPOIR,2027,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/etienne-fourcade-4381.html,Etienne FOURCADE,Talonneur,28,11/04/1997,,103,JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,Australie,,https://www.allrugby.com/joueurs/folau-fainga-a-6802.html,Folau FAINGA'A,Talonneur,30,05/05/1995,,115,NON JIFF,PRO,2026 +1,,TABLE PROS
ASM Clermont Auvergne,Australie,,https://www.allrugby.com/joueurs/rob-simmons-3880.html,Rob SIMMONS,2ème ligne,36,19/04/1989,,115,NON JIFF,PRO,2026 +1,,TABLE PROS
ASM Clermont Auvergne,Fidji,,https://www.allrugby.com/joueurs/tevita-ratuva-6650.html,Tevita RATUVA,2ème ligne,30,08/05/1995,,124,NON JIFF,PRO,2027 +1,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/thibaud-lanen-7764.html,Thibaud LANEN,2ème ligne,27,01/04/1998,,110,JIFF Formé(8),PRO,2027 +1,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/thomas-ceyte-3465.html,Thomas CEYTE,2ème ligne,34,13/02/1991,,120,JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/anthime-hemery-12328.html,Anthime HEMERY,3ème ligne,24,09/01/2001,,111,JIFF,PRO,2027,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/killian-tixeront-8041.html,Killian TIXERONT,3ème ligne,23,22/01/2002,,107,JIFF Formé(8),PRO,2028 +1,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/lucas-dessaigne-7955.html,Lucas DESSAIGNE,3ème ligne,26,07/02/1999,,102,JIFF Formé(8),PRO,2027,,TABLE PROS
ASM Clermont Auvergne,Argentine,,https://www.allrugby.com/joueurs/marcos-kremer-5577.html,Marcos KREMER,3ème ligne,28,30/07/1997,,115,NON JIFF,PRO,2028,,TABLE PROS
ASM Clermont Auvergne,Fidji,,https://www.allrugby.com/joueurs/pio-muarua-4228.html,Pio MUARUA,3ème ligne,29,28/06/1996,,125,JIFF,PRO,2028,,TABLE PROS
ASM Clermont Auvergne,Fidji,,https://www.allrugby.com/joueurs/pita-gus-sowakula-6846.html,Pita-Gus SOWAKULA,3ème ligne,30,26/10/1994,,117,NON JIFF,PRO,2027 +1,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/selevasio-tolofua-5069.html,Selevasio TOLOFUA,3ème ligne,28,31/05/1997,,116,JIFF,PRO,2028,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/baptiste-jauneau-10021.html,Baptiste JAUNEAU,Mêlée,21,17/11/2003,,82,JIFF Formé(8),PRO,2028 +1,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/lucas-zamora-14167.html,Lucas ZAMORA,Mêlée,20,29/11/2004,,80,JIFF,ESPOIR,2028,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/sebastien-bezy-1091.html,Sébastien BÉZY,Mêlée,33,22/11/1991,,78,JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,Espagne,,https://www.allrugby.com/joueurs/-juan-segundo-martin-montilla-21603.html,Juan MARTÍN MONTILLA,Ouverture,18,06/07/2007,,-,NON JIFF,ESPOIR,,,TABLE PROS
ASM Clermont Auvergne,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/harry-plummer-7546.html,Harry PLUMMER,Ouverture,27,19/06/1998,,96,NON JIFF,PRO,2028,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/tom-raffy-10862.html,Tom RAFFY,Ouverture,21,26/07/2004,,83,JIFF,ESPOIR,2026,,TABLE PROS
ASM Clermont Auvergne,Fidji,,https://www.allrugby.com/joueurs/alivereti-loaloa-7992.html,Alivereti LOALOA,Centre,24,10/12/2000,,104,JIFF,PRO,2028,,TABLE PROS
ASM Clermont Auvergne,Tonga,,https://www.allrugby.com/joueurs/george-moala-4998.html,George MOALA,Centre,34,05/11/1990,,106,NON JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/irae-simone-6915.html,Irae SIMONE,Centre,30,10/07/1995,,105,NON JIFF,PRO,2026 +1,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/leon-darricarrere-11217.html,Léon DARRICARRÈRE,Centre,21,04/06/2004,,102,JIFF Formé(8),PRO,2027 +1,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/pierre-fouyssac-3530.html,Pierre FOUYSSAC,Centre,30,17/03/1995,,110,JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,Fidji,,https://www.allrugby.com/joueurs/alivereti-raka-3567.html,Alivereti RAKA,Ailier,30,09/12/1994,,105,JIFF Formé(8),PRO,2026 +1,,TABLE PROS
ASM Clermont Auvergne,Argentine,,https://www.allrugby.com/joueurs/bautista-delguy-6149.html,Bautista DELGUY,Ailier,28,22/04/1997,,85,NON JIFF,PRO,2028,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/joris-jurand-7299.html,Joris JURAND,Ailier,29,11/11/1995,,106,JIFF,PRO,2027 +1,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/lucas-tauzin-4384.html,Lucas TAUZIN,Ailier,27,21/05/1998,,98,JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/yerim-fall-13746.html,Yérim FALL,Ailier,22,24/06/2003,,90,JIFF Formé(8),PRO,2027,,TABLE PROS
ASM Clermont Auvergne,Australie,,https://www.allrugby.com/joueurs/alex-newsome-6732.html,Alex NEWSOME,Arrière,30,20/01/1995,,95,NON JIFF,PRO,2026,,TABLE PROS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/kylan-hamdaoui-2454.html,Kylan HAMDAOUI,Arrière,31,15/04/1994,,91,JIFF,PRO,2027,,TABLE PROS
ASM Clermont Auvergne,Géorgie,,https://www.allrugby.com/joueurs/giga-tutisani-14801.html,Giga TUTISANI,Pilier,21,03/02/2004,,118,NON JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/matheo-frisach-15389.html,Mathéo FRISACH,Pilier,19,/02/2006,,127,JIFF,ESPOIR,2026,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/nohem-ez-zahouany-20641.html,Nohem EZ ZAHOUANY,Pilier,18,/02/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/tom-belkessa-15386.html,Tom BELKESSA,Talonneur,19,/07/2006,,98,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/antoine-madelbos-21378.html,Antoine MADELBOS,2ème ligne,20,/01/2005,,107,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/baptiste-veschambre-21575.html,Baptiste VESCHAMBRE,2ème ligne,18,/03/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/leo-michaux-21576.html,Léo MICHAUX,2ème ligne,18,/09/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,Italie,,https://www.allrugby.com/joueurs/piero-gritti-15194.html,Piero GRITTI,2ème ligne,20,/02/2005,,110,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/remy-lanen-15388.html,Rémy LANEN,2ème ligne,19,/03/2006,,104,JIFF,ESPOIR,,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/antoine-chalus-15384.html,Antoine CHALUS,3ème ligne,20,/01/2005,,101,JIFF,ESPOIR,2028,,TABLE ESPOIRS
ASM Clermont Auvergne,France,,https://www.allrugby.com/joueurs/baptiste-britz-15232.html,Baptiste BRITZ,3ème ligne,20,/05/2005,,96,JIFF,ESPOIR,2026,,TABLE ESPOIRS
ASM Clermont Auvergne,Géorgie,,https://www.allrugby.com/joueurs/giorgi-gergedava-14800.html,Giorgi GERGEDAVA,3ème ligne,21,23/03/2004,,110,NON JIFF,ESPOIR,,,TABLE ESPOIRS
